Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,My Rating (%),Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,Year Read,Years on List,Lit Publisher Flag,Genre/Commercial Publisher Flag,Critical Signal Proxy,Amazon Consumer Signal Proxy,Author Books Read,Author Avg Rating,Author Best Rating,Author Known Flag,Author 4+ Rate,Author 5★ Rate,Author Tier,Predicted 4+ Probability,Predicted 5★ Probability,Distinctiveness Score,Momentum Score,Repetition Risk,Critical_Reception,Crowd_Divergence,Master Decision Score,Suggested Bucket,User Action,User Notes,Decision Bucket %,Is_4Plus,Is_5Star,Key,Legacy Decision Score (Model 1 — do not reference),Legacy Tag-Adjusted Score (v4 — superseded),R1_Slow,R2_Repetitive,R3_VibeClash,R4_HighConcept,R5_Dense,R6_WeakWriting,R7_SeriesFatigue,P1_Distinctive,P2_Propulsive,P3_Emotional,P4_Clever,P5_Structure,P6_Voice,V1_Speculative,V2_Dark,V3_Romantic,V4_PlotDriven,V5_Atmospheric,V6_ShortOrStandalone,Risk_Score,Reward_Score,G0_Genre,G1_Subgenre
45046567,"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,"Klune, T.J.",,1250217288,9781250217288,5,1,4.36,Tor Books,Hardcover,398,2020,2020,2021-03-20 0:00:00,2020-10-26 0:00:00,"r3-vibeclash, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, v5-atmospheric, g0-fantasy, g1-urban-fantasy",,read,1,0,2021,5.41,0,1,0,3,2,4.5,5,1,1,0.5,2,0.9053676471,0.6302132353,2,2,0,1,0,92.24%,Strong Keep,,,0.95,1,1,"the house in the cerulean sea (cerulean chronicles, #1)|t.j. klune",0.9822821324,0.9252,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0.45,Fantasy,Urban Fantasy
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,1451666179,9781451666175,4,0.8,4.17,Touchstone Books,Paperback,371,2013,2013,2014-05-17 0:00:00,2014-05-14 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v4-plotdriven, g0-nonfiction, g1-essays-and-narrative",,read,1,0,2014,11.87,0,0,1,3,2,4,4,1,1,0,1,0.8103676471,0.3042132353,2,2,0,1,0,92.21%,Strong Keep,,,0.95,1,0,"hyperbole and a half: unfortunate situations, flawed coping mechanisms, mayhem, and other things that happened|allie brosh",0.9658521324,0.3792,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.85,Nonfiction,Essays & Narrative
52439531,"The Inheritance Games (The Inheritance Games, #1)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,1368052401,9781368052405,0,,4.12,"Little, Brown Books for Young Readers",Hardcover,386,2020,2020,,2025-05-19 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric, v6-shortorstandalone, g0-mystery, g1-crime-noir",to-read (#408),to-read,0,0,,0.85,0,1,0,3,,,,0,,,0,0.6601029412,0.5555330882,1,2,0,1,0,92.00%,Strong Keep,Strong Keep,,0.95,0,0,"the inheritance games (the inheritance games, #1)|jennifer lynn barnes",0.9628731985,0.5555,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.7,Mystery,Crime Noir
873993,The Trusted Advisor,David H. Maister,"Maister, David H.","Charles H. Green, Robert M. Galford",,,5,1,3.81,Free Press,Paperback,256,2001,,2016-11-09 0:00:00,2016-10-22 0:00:00,"r5-dense, p3-emotional, p6-voice, v2-dark, g0-nonfiction, g1-essays-and-narrative",,read,1,0,2016,9.42,0,0,0,0,1,5,5,1,1,1,0,0.4431029412,0.3230330882,2,2,0,1,1,91.95%,Strong Keep,,,0.7,1,1,the trusted advisor|david h. maister,0.7269581985,0.398,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.12,0.2,Nonfiction,Essays & Narrative
25372801,All the Birds in the Sky,Charlie Jane Anders,"Anders, Charlie Jane",,0765379945,9780765379948,4,0.8,3.59,Tor Books,Hardcover,316,2016,2016,2021-11-11 0:00:00,2021-10-30 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v5-atmospheric, g0-fantasy, g1-urban-fantasy",,read,1,0,2021,4.4,0,1,0,1,1,4,4,1,1,0,0,0.2891029412,0.1580330882,2,2,0,3,0,91.90%,Strong Keep,,,0.45,1,0,all the birds in the sky|charlie jane anders,0.4637281985,0.353,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0.7,Fantasy,Urban Fantasy
1238101,The Invention of Everything Else,Samantha Hunt,"Hunt, Samantha",,061880112X,9780618801121,4,0.8,3.52,Mariner Books,Hardcover,257,2008,2008,2016-09-16 0:00:00,2016-08-21 0:00:00,"r3-vibeclash, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v5-atmospheric, g0-historical-fiction, g1-literary-historical",,read,1,0,2016,9.59,0,0,0,0,4,4.25,5,1,0.75,0.5,1,0.3853676471,0.2942132353,2,2,0,2,1,91.81%,Strong Keep,,,0.35,1,0,the invention of everything else|samantha hunt,0.3958021324,0.3692,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0.6,Historical Fiction,Literary Historical
,The Missing Pages,Alyson Richman,"Richman, Alyson",,,,0,,3.9,,Hardcover,320,2025,2025,,2026-03-26 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, v2-dark, v5-atmospheric, g0-historical-fiction, g1-literary-historical",,to-read,0,1,,0,0,1,0,2,0,3.9,3.9,0,,,0,0.78,0.56,2,2,0,0,0,91.70%,Strong Keep,Strong Keep,,,0,0,the missing pages|alyson richman,0.56,0.655,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.6,Historical Fiction,Literary Historical
968,"The Da Vinci Code (Robert Langdon, #2)",Dan    Brown,"Brown, Dan",,,,5,1,3.94,Anchor,Paperback,489,2006,2003,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p6-voice, v6-shortorstandalone, g0-thriller, g1-action-thriller",,read,1,0,,13.64,0,0,0,1,4,4.25,5,1,0.75,0.5,1,0.5953676471,0.4622132353,2,2,0,1,0,91.61%,Strong Keep,,,0.85,1,1,"the da vinci code (robert langdon, #2)|dan brown",0.8880421324,0.5372,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0.35,Thriller,Action Thriller
58341166,"Book of Night (Book of Night, #1)",Holly Black,"Black, Holly",,,,5,1,3.54,Tor Books,ebook,308,2022,2022,2022-10-18 0:00:00,2021-10-13 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2022,4.45,0,1,0,1,1,5,5,1,1,1,0,0.2541029412,0.1205330882,2,2,0,1,1,91.53%,Strong Keep,,,0.4,1,1,"book of night (book of night, #1)|holly black",0.4039031985,0.1655,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0.6,Fantasy,Urban Fantasy
13157246,"Devil Said Bang (Sandman Slim, #4)",Richard Kadrey,"Kadrey, Richard",,0062094572,9780062094575,4,0.8,4.04,Harper Voyager,Hardcover,399,2012,2012,2012-09-22 0:00:00,2012-08-31 0:00:00,"p2-propulsive, p3-emotional, p4-clever, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2012,13.57,0,1,0,2,6,4.5,5,1,0.8333333333,0.6666666667,2,0.6787009804,0.5855465686,2,2,0,0,0,91.37%,Strong Keep,,,0.95,1,0,"devil said bang (sandman slim, #4)|richard kadrey",0.9650754657,0.6291,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0.2,0.45,Fantasy,Urban Fantasy
18949650,The Bone Clocks,David  Mitchell,"Mitchell, David",,0340921609,9780340921609,4,0.8,3.85,Sceptre,Hardcover,595,2014,2014,2014-07-17 0:00:00,2014-07-06 0:00:00,"r3-vibeclash, r6-weakwriting, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-urban-fantasy",,read,1,0,2014,11.72,0,0,0,0,2,4.5,5,1,1,0.5,2,0.6503676471,0.4262132353,2,2,0,2,1,91.32%,Strong Keep,,,0.75,1,0,the bone clocks|david mitchell,0.7895621324,0.5512,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0.13,0.6,Fantasy,Urban Fantasy
25103,"The Sandman, Vol. 8: Worlds' End",Neil Gaiman,"Gaiman, Neil","Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen  King",1563891700,9781563891700,4,0.8,4.44,DC Comics/Vertigo,Hardcover,160,1994,1993,2013-11-22 0:00:00,2013-11-22 0:00:00,"r3-vibeclash, p2-propulsive, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-graphic-novel",,read,1,0,2013,12.34,0,0,2,3,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.926320028,0.6264989496,2,2,0,2,0,91.23%,Strong Keep,,,0.95,1,0,"the sandman, vol. 8: worlds' end|neil gaiman",0.9836373704,0.8215,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0.2,0.6,Graphic Novel,
,The Maidens,Alex Michaelides,"Michaelides, Alex",,,,0,,3.62,Celadon Books,Hardcover,336,2021,2021,,2026-03-26 0:00:00,"strong-keep, r6-weakwriting, p4-clever, p5-structure, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-thriller, g1-psychological-thriller",,to-read,0,1,,0,0,1,0,2,1,4,4,1,1,0,0,0.7912,0.5712,2,2,0,1,0,91.09%,Strong Keep,Strong Keep,,,0,0,the maidens|alex michaelides,0.5712,0.5712,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.08,0.75,Thriller,Psychological Thriller
30753493,"The Black Wolves of Boston (Black Wolves of Boston, #1)",Wen Spencer,"Spencer, Wen",,1481482467,9781481482462,0,,4.32,Baen,Hardcover,480,2017,2017,,2017-09-09 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",to-read (#109),to-read,0,0,,8.54,0,0,1,3,,,,0,,,0,0.8001029412,0.7055330882,1,1,0,0,0,91.00%,Strong Keep,Strong Keep,,0.95,0,0,"the black wolves of boston (black wolves of boston, #1)|wen spencer",0.9771731985,0.6166,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Fantasy,Urban Fantasy
6567017,"Will Grayson, Will Grayson",John Green,"Green, John",David Levithan,0525421580,9780525421580,4,0.8,3.69,Dutton Books,Hardcover,320,2010,2010,2013-09-05 0:00:00,2013-09-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2013,12.56,0,0,0,0,3,4,5,1,0.6666666667,0.3333333333,1,0.4370343137,0.278879902,2,2,0,1,0,90.94%,Strong Keep,,,0.55,1,0,"will grayson, will grayson|john green",0.590208799,0.3539,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.85,Literary Fiction,Contemporary Literary
17934530,"Annihilation (Southern Reach, #1)",Jeff Vandermeer,"Vandermeer, Jeff",,0374104093,9780374104092,5,1,3.8,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2014-02-19 0:00:00,2014-01-29 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-horror, g1-psychological-horror",,read,1,0,2014,12.15,1,0,2,0,3,4,5,1,0.6666666667,0.3333333333,1,0.4920343137,0.322879902,2,2,0,3,0,90.93%,Strong Keep,,,0.7,1,1,"annihilation (southern reach, #1)|jeff vandermeer",0.719128799,0.5929,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0.05,0.85,Horror,Psychological Horror
17317855,The Husband's Secret,Liane Moriarty,"Moriarty, Liane",,1742612016,9781742612010,4,0.8,3.95,Pan Macmillan Australia,Paperback,416,2013,2013,2013-08-08 0:00:00,2013-08-05 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2013,12.64,0,0,0,1,1,4,4,1,1,0,0,0.5411029412,0.4280330882,2,2,0,1,0,90.90%,Strong Keep,,,0.85,1,0,the husband's secret|liane moriarty,0.8944681985,0.503,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0.6,Literary Fiction,Contemporary Literary
45154546,"How Rory Thorne Destroyed the Multiverse (The Thorne Chronicles, #1)",K. Eason,"Eason, K.",,0756415306,9780756415303,4,0.8,3.83,DAW,Kindle Edition,416,2019,2019,2020-03-03 0:00:00,2020-02-07 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, g0-science-fiction, g1-space-opera",,read,1,0,2020,6.13,0,0,0,0,1,4,4,1,1,0,0,0.4571029412,0.3380330882,2,2,0,1,0,90.90%,Strong Keep,,,0.75,1,0,"how rory thorne destroyed the multiverse (the thorne chronicles, #1)|k. eason",0.7508881985,0.383,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0.7,Science Fiction,Space Opera
50892360,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,1534437673,9781534437678,0,,4.17,Saga Press,Hardcover,454,2020,2020,,2023-05-04 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-epic-fantasy",to-read (#325),to-read,0,0,,2.89,0,1,0,3,,,,0,,,0,0.6951029412,0.5930330882,1,1,0,2,0,90.87%,Strong Keep,Strong Keep,,0.95,0,0,"black sun (between earth and sky, #1)|rebecca roanhorse",0.9664481985,0.5683,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.6,Fantasy,Epic Fantasy
36199084,"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,"Hoang, Helen",,0451490819,,5,1,3.87,Berkley,Kindle Edition,333,2018,2018,2018-08-30 0:00:00,2018-07-06 0:00:00,"r5-dense, p3-emotional, p4-clever, p5-structure, v2-dark, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2018,7.72,0,1,0,1,2,4.5,5,1,0.6666666667,0.3333333333,0,0.5270343137,0.350879902,2,1,0,1,1,90.77%,Strong Keep,,,0.8,1,1,"the kiss quotient (the kiss quotient, #1)|helen hoang",0.801168799,0.4259,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.12,0.6,Literary Fiction,Contemporary Literary
41150487,"Red, White & Royal Blue",Casey McQuiston,"McQuiston, Casey",,1250316774,9781250316776,4,0.8,4.05,St. Martin's Griffin,Paperback,443,2019,2019,2020-05-24 0:00:00,2019-12-11 0:00:00,"r5-dense, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",vacation-backups (#4),read,1,0,2020,6.29,0,1,0,2,1,4,4,1,1,0,0,0.6111029412,0.5030330882,2,1,0,1,0,90.67%,Strong Keep,,,0.95,1,0,"red, white & royal blue|casey mcquiston",0.9578681985,0.578,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0.12,0.7,Literary Fiction,Contemporary Literary
17262213,The Color Master: Stories,Aimee Bender,"Bender, Aimee",,0385534892,9780385534895,0,,3.82,Doubleday,Hardcover,222,2013,2013,,2016-08-22 0:00:00,"strong-keep, r3-vibeclash, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-magical-realism",to-read (#74),to-read,0,0,,9.59,0,0,0,0,1,5,5,1,1,1,0,0.4501029412,0.3305330882,2,2,0,1,1,90.64%,Strong Keep,Strong Keep,,0.7,0,0,the color master: stories|aimee bender,0.7389231985,0.4055,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0.45,Fantasy,Magical Realism
6381205,"Soulless (Parasol Protectorate, #1)",Gail Carriger,"Carriger, Gail",,0316056634,9780316056632,4,0.8,3.9,Orbit,Mass Market Paperback,357,2009,2009,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p6-voice, v2-dark, v3-romantic, v5-atmospheric, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,,13.64,0,1,0,2,1,4,4,1,1,0,0,0.5061029412,0.3905330882,2,2,0,1,0,90.53%,Strong Keep,,,0.8,1,0,"soulless (parasol protectorate, #1)|gail carriger",0.8346431985,0.4355,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0.45,Fantasy,Urban Fantasy
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,"Gaiman, Neil",,,,3,0.6,3.94,William Morrow,Hardcover,360,2006,2006,,2012-08-03 0:00:00,"r3-vibeclash, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,,13.64,0,1,0,2,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.676320028,0.4264989496,2,2,0,2,0,90.51%,Strong Keep,,,0.85,0,0,fragile things: short fictions and wonders|neil gaiman,0.8926373704,0.5465,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0.6,Fantasy,Dark Fantasy
4406,East of Eden,John Steinbeck,"Steinbeck, John",,0142000655,9780142000656,0,,4.44,Penguin Books,Paperback,601,2002,1952,,2019-01-03 0:00:00,"strong-keep, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, v2-dark, v4-plotdriven, g0-literary-fiction, g1-contemporary-literary",to-read (#177),to-read,0,0,,7.23,0,0,2,2,,,,0,,,0,0.8841029412,0.7955330882,1,1,0,3,0,90.51%,Strong Keep,Strong Keep,,0.95,0,0,east of eden|john steinbeck,0.9857531985,0.9653,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.05,0.35,Literary Fiction,Contemporary Literary
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,"Singh, Simon",,0385495323,9780385495325,0,,4.3,Anchor,Paperback,432,2000,1999,,2024-05-05 0:00:00,"strong-keep, r7-seriesfatigue, p3-emotional, p4-clever, p6-voice, v2-dark, v6-shortorstandalone, g0-nonfiction, g1-essays-and-narrative",currently-reading (#2),currently-reading,1,0,,1.89,0,0,2,3,,,,0,,,0,0.7861029412,0.6905330882,1,1,0,1,0,90.51%,Strong Keep,Strong Keep,,0.95,0,0,the code book: the science of secrecy from ancient egypt to quantum cryptography|simon singh,0.9757431985,0.6035,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.05,0.45,Nonfiction,Essays & Narrative
14975,"Labyrinth (Languedoc, #1)",Kate Mosse,"Mosse, Kate",,0425213978,9780425213971,5,1,3.63,Penguin Publishing Group,Paperback,528,2007,2005,,2012-08-03 0:00:00,"r3-vibeclash, p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v5-atmospheric, v6-shortorstandalone, g0-historical-fiction, g1-literary-historical",,read,1,0,,13.64,0,0,0,0,1,5,5,1,1,1,0,0.3171029412,0.1880330882,2,2,0,1,1,90.42%,Strong Keep,,,0.5,1,1,"labyrinth (languedoc, #1)|kate mosse",0.5115881985,0.233,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0.75,Historical Fiction,Literary Historical
30763882,Fever Dream,Samanta Schweblin,"Schweblin, Samanta","Megan McDowell, Ruth Sepp",0399184597,9780399184598,4,0.8,3.72,Riverhead Books,Hardcover,183,2017,2014,2018-04-14 0:00:00,2018-04-13 0:00:00,"p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2018,7.95,1,0,2,0,1,4,4,1,1,0,0,0.3801029412,0.2555330882,2,2,0,2,0,90.28%,Strong Keep,,,0.6,1,0,fever dream|samanta schweblin,0.6192731985,0.3805,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0.75,Literary Fiction,Contemporary Literary
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,0316134023,9780316134026,5,1,3.99,"Little, Brown Books for Young Readers",Hardcover,418,2011,2011,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-urban-fantasy",,read,1,0,,13.64,0,1,0,2,3,4.333333333,5,1,0.75,0.25,0,0.6203676471,0.3572132353,2,2,0,1,0,90.03%,Strong Keep,,,0.9,1,1,"daughter of smoke & bone (daughter of smoke & bone, #1)|laini taylor",0.9428921324,0.4772,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0.6,Fantasy,Urban Fantasy
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin",,,3,0.6,4.3,Houghton Mifflin,Paperback,366,2002,1937,2012-11-07 0:00:00,2012-10-19 0:00:00,"r3-vibeclash, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, g0-fantasy, g1-epic-fantasy",sitting-on-my-desk (#13),read,1,0,2012,13.43,0,0,2,3,1,3,3,1,0,0,0,0.7861029412,0.6905330882,1,1,0,3,0,90.02%,Strong Keep,,,0.95,0,0,"the hobbit, or there and back again|j.r.r. tolkien",0.9757431985,0.6035,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0.45,Fantasy,Epic Fantasy
28819821,Lost Gods,Brom,"Brom, Brom",,0062095706,9780062095701,0,,4.23,Harper Voyager,ebook,496,2016,2016,,2016-09-30 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-dark-fantasy",to-read (#75),to-read,0,0,,9.48,0,1,0,3,,,,0,,,0,0.7371029412,0.6380330882,1,1,0,1,0,89.92%,Keep,Keep,,0.95,0,0,lost gods|brom,0.9707381985,0.5576,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Fantasy,Dark Fantasy
61272658,"Murder Your Employer (The McMasters Guide to Homicide, #1)",Rupert Holmes,"Holmes, Rupert",,1451648219,9781451648218,4,0.8,3.8,Avid Reader Press / Simon & Schuster,Hardcover,400,2023,2023,2023-03-28 0:00:00,2023-02-21 0:00:00,"p3-emotional, p4-clever, p6-voice, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-mystery, g1-crime-noir",,read,1,0,2023,3.09,0,0,0,0,1,4,4,1,1,0,0,0.4361029412,0.3155330882,2,2,0,1,0,89.78%,Keep,,,0.7,1,0,"murder your employer (the mcmasters guide to homicide, #1)|rupert holmes",0.7149931985,0.3905,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0.6,Mystery,Crime Noir
23453112,Modern Romance,Aziz Ansari,"Ansari, Aziz",Eric Klinenberg,1594206279,9781594206276,4,0.8,3.8,Penguin Press,Hardcover,279,2015,2015,2015-07-08 0:00:00,2015-07-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric, g0-nonfiction, g1-essays-and-narrative",,read,1,0,2015,10.73,1,0,2,0,1,4,4,1,1,0,0,0.4361029412,0.3155330882,2,2,0,1,0,89.78%,Keep,,,0.7,1,0,modern romance|aziz ansari,0.7149931985,0.4355,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0.7,Nonfiction,Essays & Narrative
58733693,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van",,0063204150,9780063204157,0,,4.36,Ecco,Hardcover,360,2022,2022,,2024-03-20 0:00:00,"keep, r3-vibeclash, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, g0-literary-fiction, g1-contemporary-literary",to-read (#344),to-read,0,0,,2.02,1,0,3,3,,,,0,,,0,0.8281029412,0.7355330882,1,1,0,1,0,89.73%,Keep,Keep,,0.95,0,0,remarkably bright creatures|shelby van pelt,0.9800331985,0.8629,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0.6,Literary Fiction,Contemporary Literary
